! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 02 October 2024 10:19:51
! TIMEZONE (GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna
! NAME Keysight Technologies
! MODEL N9916A
! SERIAL MY52401189
! FIRMWARE_VERSION A.08.17
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0895028001
! CORRECTION1 Rdy
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
4000000000,-1.88790973495305
4004000000,-1.84505143931369
4008000000,-1.81068558098165
4012000000,-1.77787532763184
4016000000,-1.75130954299545
4020000000,-1.73344072525426
4024000000,-1.72954396984692
4028000000,-1.72925912033196
4032000000,-1.74621039199012
4036000000,-1.77296694962123
4040000000,-1.79852696441587
4044000000,-1.84637024462829
4048000000,-1.89328494960704
4052000000,-1.94408066675784
4056000000,-2.0006714811333
4060000000,-2.06160603246239
4064000000,-2.12442929541172
4068000000,-2.18569304379192
4072000000,-2.24247876034856
4076000000,-2.29404641404226
4080000000,-2.34613364277739
4084000000,-2.39269715592377
4088000000,-2.43077738673352
4092000000,-2.4627173588164
4096000000,-2.48570452141221
4100000000,-2.49990111391842
4104000000,-2.49879395348257
4108000000,-2.49274410740701
4112000000,-2.47964919378731
4116000000,-2.45114240587031
4120000000,-2.41795443492684
4124000000,-2.37242450481893
4128000000,-2.32003673071845
4132000000,-2.26115352033096
4136000000,-2.19804224102605
4140000000,-2.12934272670731
4144000000,-2.06945463383206
4148000000,-1.99877270247685
4152000000,-1.94407380770891
4156000000,-1.89225197331635
4160000000,-1.85052356580575
4164000000,-1.81321182239894
4168000000,-1.78932908554688
4172000000,-1.77335762488981
4176000000,-1.77445552488032
4180000000,-1.77805134286894
4184000000,-1.80244299341582
4188000000,-1.82880160328135
4192000000,-1.86162925164153
4196000000,-1.90429093317699
4200000000,-1.9530634025589
4204000000,-2.00786920592328
4208000000,-2.0515946011985
4212000000,-2.09866764760953
4216000000,-2.1459687786952
4220000000,-2.18450674658801
4224000000,-2.21703515334399
4228000000,-2.24069088528998
4232000000,-2.25761085360434
4236000000,-2.26781567160813
4240000000,-2.26646812462538
4244000000,-2.26065191133163
4248000000,-2.2429761242951
4252000000,-2.21869335426319
4256000000,-2.19314840850317
4260000000,-2.15980063566987
4264000000,-2.12349957737109
4268000000,-2.07963462880863
4272000000,-2.04472806025241
4276000000,-2.00097132852537
4280000000,-1.96628347231811
4284000000,-1.92158617932804
4288000000,-1.88938175540587
4292000000,-1.84898662801378
4296000000,-1.81338691685303
4300000000,-1.78984267090794
4304000000,-1.76085531949269
4308000000,-1.73636605819607
4312000000,-1.71929852854107
4316000000,-1.70116472299177
4320000000,-1.69561428666157
4324000000,-1.68955875138316
4328000000,-1.69080978432081
4332000000,-1.697173114384
4336000000,-1.70874238313108
4340000000,-1.725669746479
4344000000,-1.74879521012813
4348000000,-1.76689462011104
4352000000,-1.78508961861351
4356000000,-1.80492674882303
4360000000,-1.81610188257333
4364000000,-1.82478004908835
4368000000,-1.82390603140104
4372000000,-1.82582160927737
4376000000,-1.81984827580954
4380000000,-1.81248515996378
4384000000,-1.80365455310739
4388000000,-1.7961651258278
4392000000,-1.79370189213389
4396000000,-1.79553722571966
4400000000,-1.79637386319904
4404000000,-1.8088310347439
4408000000,-1.82263603458201
4412000000,-1.8459124074277
4416000000,-1.8664737062915
4420000000,-1.89728855969476
4424000000,-1.92774502481469
4428000000,-1.94918076657289
4432000000,-1.97755997264072
4436000000,-1.99781198554147
4440000000,-2.01711369754254
4444000000,-2.02253634955319
4448000000,-2.03479837073451
4452000000,-2.03927094707828
4456000000,-2.04441958073542
4460000000,-2.05139185028171
4464000000,-2.05447417452703
4468000000,-2.05870287774357
4472000000,-2.07028683814212
4476000000,-2.07483319689555
4480000000,-2.08455482074634
4484000000,-2.09283570796501
4488000000,-2.09021799864494
4492000000,-2.09719892522769
4496000000,-2.09206298792455
4500000000,-2.08136525765375
4504000000,-2.06428645548042
4508000000,-2.03973588596349
4512000000,-2.01034935374145
4516000000,-1.9803165884688
4520000000,-1.95394903488986
4524000000,-1.9224623278184
4528000000,-1.90183399931199
4532000000,-1.88218024214253
4536000000,-1.87539696179755
4540000000,-1.87060280025507
4544000000,-1.88814736316833
4548000000,-1.90636416646586
4552000000,-1.94301340767174
4556000000,-1.97770666789929
4560000000,-2.01453596944873
4564000000,-2.06285495754805
4568000000,-2.10758212265987
4572000000,-2.15109533534392
4576000000,-2.19843597166595
4580000000,-2.24039748663457
4584000000,-2.27837654608471
4588000000,-2.3173928629122
4592000000,-2.34987712956604
4596000000,-2.38485197204423
4600000000,-2.41536338954006
4604000000,-2.44281534895209
4608000000,-2.47423157225141
4612000000,-2.49650125260388
4616000000,-2.51388255789806
4620000000,-2.52794721333583
4624000000,-2.53780963189858
4628000000,-2.53730801989043
4632000000,-2.52549897093697
4636000000,-2.50956011415775
4640000000,-2.48414190649544
4644000000,-2.44403079767262
4648000000,-2.40280251273361
4652000000,-2.35109388062024
4656000000,-2.29721320572303
4660000000,-2.23942143762418
4664000000,-2.1809303621398
4668000000,-2.13283959508092
